subject activity variable average
410 1 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z -0.0455625449113208
411 1 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.446843887735849
412 1 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.378274426037736
413 1 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.706593530943396
414 1 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.050549379754717
415 1 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.166170015088679
416 1 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0583595463981132
417 1 WALKING_UPSTAIRS tBodyGyro-std()-X -0.544871104528302
418 1 WALKING_UPSTAIRS tBodyGyro-std()-Y 0.00410518379811321
419 1 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.50716867490566
420 1 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.122232768011321
421 1 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.0421485884509434
422 1 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.0407125527654717
423 1 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.614786508490566
424 1 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.601696656226415
425 1 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.606332002264151
426 1 WALKING_UPSTAIRS tBodyAccMag-mean() -0.129927630735849
427 1 WALKING_UPSTAIRS tBodyAccMag-std() -0.324970929245283
428 1 WALKING_UPSTAIRS tGravityAccMag-mean() -0.129927630735849
429 1 WALKING_UPSTAIRS tGravityAccMag-std() -0.324970929245283
430 1 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.466503446226415
431 1 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.478991622075472
432 1 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.126735589969811
433 1 WALKING_UPSTAIRS tBodyGyroMag-std() -0.14861931805283
434 1 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.59488286509434
435 1 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.648553044339623
436 1 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.404321784150943
437 1 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.190976720811321
438 1 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.433349702075472
439 1 WALKING_UPSTAIRS fBodyAcc-std()-X -0.337428188679245
440 1 WALKING_UPSTAIRS fBodyAcc-std()-Y 0.0217695106566038
441 1 WALKING_UPSTAIRS fBodyAcc-std()-Z 0.0859565543849057
442 1 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.418735000377359
443 1 WALKING_UPSTAIRS fBodyAcc-meanFreq()-Y -0.160697213516981
444 1 WALKING_UPSTAIRS fBodyAcc-meanFreq()-Z -0.520114793584906
445 1 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.479875245660377
446 1 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.41344458754717
447 1 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.685474353962264
448 1 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.461907025849057
449 1 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.381777065283019
450 1 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.726040200754717
451 1 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-X -0.377023128301887
452 1 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-Y -0.509495531698113
453 1 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-Z -0.551104284150943
454 1 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.492611667924528
455 1 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.319474609056604
456 1 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.453597213018868
457 1 WALKING_UPSTAIRS fBodyGyro-std()-X -0.565892490754717
458 1 WALKING_UPSTAIRS fBodyGyro-std()-Y 0.151538905566038
459 1 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.57170784
460 1 WALKING_UPSTAIRS fBodyGyro-meanFreq()-X -0.187450247737736
461 1 WALKING_UPSTAIRS fBodyGyro-meanFreq()-Y -0.473574786603774
462 1 WALKING_UPSTAIRS fBodyGyro-meanFreq()-Z -0.133373904258491
463 1 WALKING_UPSTAIRS fBodyAccMag-mean() -0.352395944716981
464 1 WALKING_UPSTAIRS fBodyAccMag-std() -0.416260101509434
465 1 WALKING_UPSTAIRS fBodyAccMag-meanFreq() -0.0977433496415094
466 1 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.44265216245283
467 1 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.533059853773585
468 1 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.085352409154717
469 1 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.325961457396226
470 1 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.182985518264151
471 1 WALKING_UPSTAIRS fBodyBodyGyroMag-meanFreq() -0.219303376110566
472 1 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.634665082075472
473 1 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.693930521509434
474 1 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-meanFreq() 0.114277342454717
475 2 LAYING tBodyAcc-mean()-X 0.281373403958333
476 2 LAYING tBodyAcc-mean()-Y -0.0181587397583333
477 2 LAYING tBodyAcc-mean()-Z -0.107245610416667
478 2 LAYING tBodyAcc-std()-X -0.974059464791667
479 2 LAYING tBodyAcc-std()-Y -0.98027739875
480 2 LAYING tBodyAcc-std()-Z -0.984233296875
481 2 LAYING tGravityAcc-mean()-X -0.509754238125
482 2 LAYING tGravityAcc-mean()-Y 0.752536639375
483 2 LAYING tGravityAcc-mean()-Z 0.646834879583333
484 2 LAYING tGravityAcc-std()-X -0.959014441458333
485 2 LAYING tGravityAcc-std()-Y -0.988211865208333
486 2 LAYING tGravityAcc-std()-Z -0.984230418125
487 2 LAYING tBodyAccJerk-mean()-X 0.0825972511666667
488 2 LAYING tBodyAccJerk-mean()-Y 0.012254788451875
489 2 LAYING tBodyAccJerk-mean()-Z -0.00180264895625
490 2 LAYING tBodyAccJerk-std()-X -0.98587216875
491 2 LAYING tBodyAccJerk-std()-Y -0.98317254125
492 2 LAYING tBodyAccJerk-std()-Z -0.988442014375
493 2 LAYING tBodyGyro-mean()-X -0.01847660675
494 2 LAYING tBodyGyro-mean()-Y -0.111800824583333
495 2 LAYING tBodyGyro-mean()-Z 0.144882846104167
496 2 LAYING tBodyGyro-std()-X -0.988275232916667
497 2 LAYING tBodyGyro-std()-Y -0.982291608958333
498 2 LAYING tBodyGyro-std()-Z -0.960306560416667
499 2 LAYING tBodyGyroJerk-mean()-X -0.101974134208333
500 2 LAYING tBodyGyroJerk-mean()-Y -0.0358590176083333
501 2 LAYING tBodyGyroJerk-mean()-Z -0.0701783020833333
502 2 LAYING tBodyGyroJerk-std()-X -0.993235849166667
503 2 LAYING tBodyGyroJerk-std()-Y -0.989567537916667
504 2 LAYING tBodyGyroJerk-std()-Z -0.98803582125
505 2 LAYING tBodyAccMag-mean() -0.977435485208333
506 2 LAYING tBodyAccMag-std() -0.972873912916667
507 2 LAYING tGravityAccMag-mean() -0.977435485208333
508 2 LAYING tGravityAccMag-std() -0.972873912916667
509 2 LAYING tBodyAccJerkMag-mean() -0.987741696041667
510 2 LAYING tBodyAccJerkMag-std() -0.98551807625
511 2 LAYING tBodyGyroMag-mean() -0.950011569583333
512 2 LAYING tBodyGyroMag-std() -0.961164053958333
513 2 LAYING tBodyGyroJerkMag-mean() -0.991767074166667
514 2 LAYING tBodyGyroJerkMag-std() -0.989718095208333
515 2 LAYING fBodyAcc-mean()-X -0.976725059791667
516 2 LAYING fBodyAcc-mean()-Y -0.979800877916667
517 2 LAYING fBodyAcc-mean()-Z -0.984380981875
518 2 LAYING fBodyAcc-std()-X -0.973246482083333
519 2 LAYING fBodyAcc-std()-Y -0.981025105625
520 2 LAYING fBodyAcc-std()-Z -0.984792185
521 2 LAYING fBodyAcc-meanFreq()-X -0.146482792591667
522 2 LAYING fBodyAcc-meanFreq()-Y 0.2572894655
523 2 LAYING fBodyAcc-meanFreq()-Z 0.402532553395833
524 2 LAYING fBodyAccJerk-mean()-X -0.985813630833333
525 2 LAYING fBodyAccJerk-mean()-Y -0.982768250416667
526 2 LAYING fBodyAccJerk-mean()-Z -0.986197134583333
527 2 LAYING fBodyAccJerk-std()-X -0.987250255833333
528 2 LAYING fBodyAccJerk-std()-Y -0.984987392916667
529 2 LAYING fBodyAccJerk-std()-Z -0.989345368541667
530 2 LAYING fBodyAccJerk-meanFreq()-X 0.159808328563875
531 2 LAYING fBodyAccJerk-meanFreq()-Y 0.1212064240125
532 2 LAYING fBodyAccJerk-meanFreq()-Z 0.190558218145833
533 2 LAYING fBodyGyro-mean()-X -0.9864311425
534 2 LAYING fBodyGyro-mean()-Y -0.983321635416667
535 2 LAYING fBodyGyro-mean()-Z -0.9626718875
536 2 LAYING fBodyGyro-std()-X -0.988860685833333
537 2 LAYING fBodyGyro-std()-Y -0.981910616458333
538 2 LAYING fBodyGyro-std()-Z -0.963174222291667
539 2 LAYING fBodyGyro-meanFreq()-X 0.10261131938125
540 2 LAYING fBodyGyro-meanFreq()-Y 0.04228066839375
541 2 LAYING fBodyGyro-meanFreq()-Z 0.0552985986479167
542 2 LAYING fBodyAccMag-mean() -0.975110196458333
543 2 LAYING fBodyAccMag-std() -0.975121387916667
544 2 LAYING fBodyAccMag-meanFreq() 0.2662982125
545 2 LAYING fBodyBodyAccJerkMag-mean() -0.985374114791667
546 2 LAYING fBodyBodyAccJerkMag-std() -0.984568489166667
547 2 LAYING fBodyBodyAccJerkMag-meanFreq() 0.3417585745
548 2 LAYING fBodyBodyGyroMag-mean() -0.972112972708333
549 2 LAYING fBodyBodyGyroMag-std() -0.96109837875
550 2 LAYING fBodyBodyGyroMag-meanFreq() 0.01856447223125
551 2 LAYING fBodyBodyGyroJerkMag-mean() -0.990248702291667
552 2 LAYING fBodyBodyGyroJerkMag-std() -0.989492660416667
553 2 LAYING fBodyBodyGyroJerkMag-meanFreq() 0.264801505395833
554 2 SITTING tBodyAcc-mean()-X 0.27708735173913
555 2 SITTING tBodyAcc-mean()-Y -0.0156879937282609
556 2 SITTING tBodyAcc-mean()-Z -0.109218272456522
557 2 SITTING tBodyAcc-std()-X -0.986822279565217
558 2 SITTING tBodyAcc-std()-Y -0.950704499130435
559 2 SITTING tBodyAcc-std()-Z -0.95982817173913
560 2 SITTING tGravityAcc-mean()-X 0.940477273043478
561 2 SITTING tGravityAcc-mean()-Y -0.105630024498783
562 2 SITTING tGravityAcc-mean()-Z 0.19872676876087
563 2 SITTING tGravityAcc-std()-X -0.979988760869565
564 2 SITTING tGravityAcc-std()-Y -0.956750273043478
565 2 SITTING tGravityAcc-std()-Z -0.954415873043478
566 2 SITTING tBodyAccJerk-mean()-X 0.0722564387173913
567 2 SITTING tBodyAccJerk-mean()-Y 0.0116954511323913
568 2 SITTING tBodyAccJerk-mean()-Z 0.00760546929869565
569 2 SITTING tBodyAccJerk-std()-X -0.988055854130435
570 2 SITTING tBodyAccJerk-std()-Y -0.977983955434783
571 2 SITTING tBodyAccJerk-std()-Z -0.98751821173913
572 2 SITTING tBodyGyro-mean()-X -0.0454706620434783
573 2 SITTING tBodyGyro-mean()-Y -0.0599286797043478
574 2 SITTING tBodyGyro-mean()-Z 0.0412277462173913
575 2 SITTING tBodyGyro-std()-X -0.985742027826087
576 2 SITTING tBodyGyro-std()-Y -0.978919526956522
577 2 SITTING tBodyGyro-std()-Z -0.959803708695652
578 2 SITTING tBodyGyroJerk-mean()-X -0.0936328412826087
579 2 SITTING tBodyGyroJerk-mean()-Y -0.0415602029130435
580 2 SITTING tBodyGyroJerk-mean()-Z -0.04358509665
581 2 SITTING tBodyGyroJerk-std()-X -0.989709023043478
582 2 SITTING tBodyGyroJerk-std()-Y -0.990889614782609
583 2 SITTING tBodyGyroJerk-std()-Z -0.985542325652174
584 2 SITTING tBodyAccMag-mean() -0.967893623913043
585 2 SITTING tBodyAccMag-std() -0.953081444130435
586 2 SITTING tGravityAccMag-mean() -0.967893623913043
587 2 SITTING tGravityAccMag-std() -0.953081444130435
588 2 SITTING tBodyAccJerkMag-mean() -0.986774713043478
589 2 SITTING tBodyAccJerkMag-std() -0.984475868043478
590 2 SITTING tBodyGyroMag-mean() -0.946035087173913
591 2 SITTING tBodyGyroMag-std() -0.961313624130435
592 2 SITTING tBodyGyroJerkMag-mean() -0.991081493913043
593 2 SITTING tBodyGyroJerkMag-std() -0.989594919565217
594 2 SITTING fBodyAcc-mean()-X -0.985803840652174
595 2 SITTING fBodyAcc-mean()-Y -0.957343498478261
596 2 SITTING fBodyAcc-mean()-Z -0.970162172608696
597 2 SITTING fBodyAcc-std()-X -0.98736209
598 2 SITTING fBodyAcc-std()-Y -0.950073754130435
599 2 SITTING fBodyAcc-std()-Z -0.956862864130435
600 2 SITTING fBodyAcc-meanFreq()-X 0.08519282071
601 2 SITTING fBodyAcc-meanFreq()-Y 0.150193956163043
602 2 SITTING fBodyAcc-meanFreq()-Z 0.0960646759586957
603 2 SITTING fBodyAccJerk-mean()-X -0.987848793695652
604 2 SITTING fBodyAccJerk-mean()-Y -0.977139702826087
605 2 SITTING fBodyAccJerk-mean()-Z -0.985129050217391
606 2 SITTING fBodyAccJerk-std()-X -0.989459107391304
607 2 SITTING fBodyAccJerk-std()-Y -0.980804228478261
608 2 SITTING fBodyAccJerk-std()-Z -0.988570804130435
609 2 SITTING fBodyAccJerk-meanFreq()-X 0.305546818084783
610 2 SITTING fBodyAccJerk-meanFreq()-Y 0.0262448647134783
611 2 SITTING fBodyAccJerk-meanFreq()-Z 0.0929030630369565
612 2 SITTING fBodyGyro-mean()-X -0.982621389565217
613 2 SITTING fBodyGyro-mean()-Y -0.982100923695652
614 2 SITTING fBodyGyro-mean()-Z -0.959814822391304
615 2 SITTING fBodyGyro-std()-X -0.986808501521739
616 2 SITTING fBodyGyro-std()-Y -0.977356188695652
617 2 SITTING fBodyGyro-std()-Z -0.963522659782609
618 2 SITTING fBodyGyro-meanFreq()-X 0.130523120891304
619 2 SITTING fBodyGyro-meanFreq()-Y -0.192142737913043
620 2 SITTING fBodyGyro-meanFreq()-Z 0.0409472348676087
621 2 SITTING fBodyAccMag-mean() -0.96127374826087
622 2 SITTING fBodyAccMag-std() -0.955575602173913
623 2 SITTING fBodyAccMag-meanFreq() 0.130934202854348
624 2 SITTING fBodyBodyAccJerkMag-mean() -0.983874698913043
625 2 SITTING fBodyBodyAccJerkMag-std() -0.984124185869565
626 2 SITTING fBodyBodyAccJerkMag-meanFreq() 0.280062423956522
627 2 SITTING fBodyBodyGyroMag-mean() -0.971840596086956
628 2 SITTING fBodyBodyGyroMag-std() -0.961385745217391
629 2 SITTING fBodyBodyGyroMag-meanFreq() -0.106358909173913
630 2 SITTING fBodyBodyGyroJerkMag-mean() -0.989861950869565
631 2 SITTING fBodyBodyGyroJerkMag-std() -0.989632908913043
632 2 SITTING fBodyBodyGyroJerkMag-meanFreq() 0.1947221493
633 2 STANDING tBodyAcc-mean()-X 0.277911472222222
634 2 STANDING tBodyAcc-mean()-Y -0.0184208270166667
635 2 STANDING tBodyAcc-mean()-Z -0.105908536055556
636 2 STANDING tBodyAcc-std()-X -0.987271889259259
637 2 STANDING tBodyAcc-std()-Y -0.957304989259259
638 2 STANDING tBodyAcc-std()-Z -0.949741851296296
639 2 STANDING tGravityAcc-mean()-X 0.896928566851852
640 2 STANDING tGravityAcc-mean()-Y -0.370062696851852
641 2 STANDING tGravityAcc-mean()-Z 0.129747161222222
642 2 STANDING tGravityAcc-std()-X -0.986685818703704
643 2 STANDING tGravityAcc-std()-Y -0.97419442037037
644 2 STANDING tGravityAcc-std()-Z -0.945927078703704
645 2 STANDING tBodyAccJerk-mean()-X 0.0747588597592593
646 2 STANDING tBodyAccJerk-mean()-Y 0.0103291774794444
647 2 STANDING tBodyAccJerk-mean()-Z -0.00837158846722222
648 2 STANDING tBodyAccJerk-std()-X -0.981085715555556
649 2 STANDING tBodyAccJerk-std()-Y -0.97105943962963
650 2 STANDING tBodyAccJerk-std()-Z -0.982841446481482
651 2 STANDING tBodyGyro-mean()-X -0.0238623875712963
652 2 STANDING tBodyGyro-mean()-Y -0.0820396577592593
653 2 STANDING tBodyGyro-mean()-Z 0.0878351695481481
654 2 STANDING tBodyGyro-std()-X -0.972998629814815
655 2 STANDING tBodyGyro-std()-Y -0.971441996481481
656 2 STANDING tBodyGyro-std()-Z -0.964856701851852
657 2 STANDING tBodyGyroJerk-mean()-X -0.105562157888889
658 2 STANDING tBodyGyroJerk-mean()-Y -0.042241953537037
659 2 STANDING tBodyGyroJerk-mean()-Z -0.0546539479425926
660 2 STANDING tBodyGyroJerk-std()-X -0.979324000740741
661 2 STANDING tBodyGyroJerk-std()-Y -0.983447258518519
662 2 STANDING tBodyGyroJerk-std()-Z -0.973610118333333
663 2 STANDING tBodyAccMag-mean() -0.965875181296296
664 2 STANDING tBodyAccMag-std() -0.957874965
665 2 STANDING tGravityAccMag-mean() -0.965875181296296
666 2 STANDING tGravityAccMag-std() -0.957874965
667 2 STANDING tBodyAccJerkMag-mean() -0.980489077407407
668 2 STANDING tBodyAccJerkMag-std() -0.976675280185185
669 2 STANDING tBodyGyroMag-mean() -0.963466341851852
670 2 STANDING tBodyGyroMag-std() -0.95394338037037
671 2 STANDING tBodyGyroJerkMag-mean() -0.983951904259259
672 2 STANDING tBodyGyroJerkMag-std() -0.977204427777778
673 2 STANDING fBodyAcc-mean()-X -0.983946739814815
674 2 STANDING fBodyAcc-mean()-Y -0.959871697407407
675 2 STANDING fBodyAcc-mean()-Z -0.962471195740741
676 2 STANDING fBodyAcc-std()-X -0.989056469814815
677 2 STANDING fBodyAcc-std()-Y -0.957908842222222
678 2 STANDING fBodyAcc-std()-Z -0.946433583518518
679 2 STANDING fBodyAcc-meanFreq()-X 0.108519182924074
680 2 STANDING fBodyAcc-meanFreq()-Y 0.0623378066683333
681 2 STANDING fBodyAcc-meanFreq()-Z 0.104462499601852
682 2 STANDING fBodyAccJerk-mean()-X -0.980973241666667
683 2 STANDING fBodyAccJerk-mean()-Y -0.970851337962963
684 2 STANDING fBodyAccJerk-mean()-Z -0.979775152037037
685 2 STANDING fBodyAccJerk-std()-X -0.983007923703704
686 2 STANDING fBodyAccJerk-std()-Y -0.973520241111111
687 2 STANDING fBodyAccJerk-std()-Z -0.984599905185185
688 2 STANDING fBodyAccJerk-meanFreq()-X 0.331449281481482
689 2 STANDING fBodyAccJerk-meanFreq()-Y -0.0569368291814815
690 2 STANDING fBodyAccJerk-meanFreq()-Z 0.0396498183462963
691 2 STANDING fBodyGyro-mean()-X -0.967037112037037
692 2 STANDING fBodyGyro-mean()-Y -0.972576152962963
693 2 STANDING fBodyGyro-mean()-Z -0.960627696111111
694 2 STANDING fBodyGyro-std()-X -0.97498812462963
695 2 STANDING fBodyGyro-std()-Y -0.97103605037037
696 2 STANDING fBodyGyro-std()-Z -0.969754295740741
697 2 STANDING fBodyGyro-meanFreq()-X -0.107416045074074
698 2 STANDING fBodyGyro-meanFreq()-Y -0.171160370096296
699 2 STANDING fBodyGyro-meanFreq()-Z 0.000226810610740739
700 2 STANDING fBodyAccMag-mean() -0.964052166481482
701 2 STANDING fBodyAccMag-std() -0.960519381481482
702 2 STANDING fBodyAccMag-meanFreq() 0.119649963903704
703 2 STANDING fBodyBodyAccJerkMag-mean() -0.977065295555556
704 2 STANDING fBodyBodyAccJerkMag-std() -0.97516046
705 2 STANDING fBodyBodyAccJerkMag-meanFreq() 0.304871865218519
706 2 STANDING fBodyBodyGyroMag-mean() -0.961775904814815
707 2 STANDING fBodyBodyGyroMag-std() -0.956788725740741
708 2 STANDING fBodyBodyGyroMag-meanFreq() -0.0661266045796296
709 2 STANDING fBodyBodyGyroJerkMag-mean() -0.977849827407407
710 2 STANDING fBodyBodyGyroJerkMag-std() -0.977754298148148
711 2 STANDING fBodyBodyGyroJerkMag-meanFreq() 0.160662823925926
712 2 WALKING tBodyAcc-mean()-X 0.276426586440678
713 2 WALKING tBodyAcc-mean()-Y -0.0185949199145763
714 2 WALKING tBodyAcc-mean()-Z -0.105500357966102
715 2 WALKING tBodyAcc-std()-X -0.423642838474576
716 2 WALKING tBodyAcc-std()-Y -0.0780912533118644
717 2 WALKING tBodyAcc-std()-Z -0.425257524915254
718 2 WALKING tGravityAcc-mean()-X 0.91301733338983
719 2 WALKING tGravityAcc-mean()-Y -0.34660709
720 2 WALKING tGravityAcc-mean()-Z 0.0847270871186441
721 2 WALKING tGravityAcc-std()-X -0.972693201355932
722 2 WALKING tGravityAcc-std()-Y -0.972116879661017
723 2 WALKING tGravityAcc-std()-Z -0.972072847627119
724 2 WALKING tBodyAccJerk-mean()-X 0.0618080696279661
725 2 WALKING tBodyAccJerk-mean()-Y 0.0182492679288136
726 2 WALKING tBodyAccJerk-mean()-Z 0.00789533706610169
727 2 WALKING tBodyAccJerk-std()-X -0.277530462620339
728 2 WALKING tBodyAccJerk-std()-Y -0.0166022362847458
729 2 WALKING tBodyAccJerk-std()-Z -0.586090418983051
730 2 WALKING tBodyGyro-mean()-X -0.0530258157347458
731 2 WALKING tBodyGyro-mean()-Y -0.0482382316949153
732 2 WALKING tBodyGyro-mean()-Z 0.0828336633220339
733 2 WALKING tBodyGyro-std()-X -0.561550255762712
734 2 WALKING tBodyGyro-std()-Y -0.53845366779661
735 2 WALKING tBodyGyro-std()-Z -0.481085535084746
736 2 WALKING tBodyGyroJerk-mean()-X -0.0818833429152542
737 2 WALKING tBodyGyroJerk-mean()-Y -0.0538299449067797
738 2 WALKING tBodyGyroJerk-mean()-Z -0.0514939156830508
739 2 WALKING tBodyGyroJerk-std()-X -0.389549831525424
740 2 WALKING tBodyGyroJerk-std()-Y -0.634140436101695
741 2 WALKING tBodyGyroJerk-std()-Z -0.435492677288136
742 2 WALKING tBodyAccMag-mean() -0.290407593728814
743 2 WALKING tBodyAccMag-std() -0.422544169322034
744 2 WALKING tGravityAccMag-mean() -0.290407593728814
745 2 WALKING tGravityAccMag-std() -0.422544169322034
746 2 WALKING tBodyAccJerkMag-mean() -0.281424153881356
747 2 WALKING tBodyAccJerkMag-std() -0.164150985127119
748 2 WALKING tBodyGyroMag-mean() -0.446549092881356
749 2 WALKING tBodyGyroMag-std() -0.553019916271186
750 2 WALKING tBodyGyroJerkMag-mean() -0.547911950338983
751 2 WALKING tBodyGyroJerkMag-std() -0.557798151355932
752 2 WALKING fBodyAcc-mean()-X -0.346048161016949
753 2 WALKING fBodyAcc-mean()-Y -0.0219048103322034
754 2 WALKING fBodyAcc-mean()-Z -0.453806369830508
755 2 WALKING fBodyAcc-std()-X -0.457651383728814
756 2 WALKING fBodyAcc-std()-Y -0.16921968620339
757 2 WALKING fBodyAcc-std()-Z -0.455222146440678
758 2 WALKING fBodyAcc-meanFreq()-X -0.14579548970339
759 2 WALKING fBodyAcc-meanFreq()-Y 0.198586466508475
760 2 WALKING fBodyAcc-meanFreq()-Z 0.0688995208186441
761 2 WALKING fBodyAccJerk-mean()-X -0.304615322881356
762 2 WALKING fBodyAccJerk-mean()-Y -0.0787640836610169
763 2 WALKING fBodyAccJerk-mean()-Z -0.554956709661017
764 2 WALKING fBodyAccJerk-std()-X -0.31431306340678
765 2 WALKING fBodyAccJerk-std()-Y -0.0153329520084746
766 2 WALKING fBodyAccJerk-std()-Z -0.615898188474576
767 2 WALKING fBodyAccJerk-meanFreq()-X -0.0727101584479661
768 2 WALKING fBodyAccJerk-meanFreq()-Y -0.263574018186441
769 2 WALKING fBodyAccJerk-meanFreq()-Z -0.254846438755932
770 2 WALKING fBodyGyro-mean()-X -0.429713536101695
771 2 WALKING fBodyGyro-mean()-Y -0.55477211220339
772 2 WALKING fBodyGyro-mean()-Z -0.396659907457627
773 2 WALKING fBodyGyro-std()-X -0.604053019152542
774 2 WALKING fBodyGyro-std()-Y -0.533046952542373
775 2 WALKING fBodyGyro-std()-Z -0.559856635084746
776 2 WALKING fBodyGyro-meanFreq()-X 0.00727967988474576
777 2 WALKING fBodyGyro-meanFreq()-Y -0.0427009322372881
778 2 WALKING fBodyGyro-meanFreq()-Z 0.139752115269492
779 2 WALKING fBodyAccMag-mean() -0.324289427932203
780 2 WALKING fBodyAccMag-std() -0.577105211694915
781 2 WALKING fBodyAccMag-meanFreq() 0.393206208305085
782 2 WALKING fBodyBodyAccJerkMag-mean() -0.169064352813559
783 2 WALKING fBodyBodyAccJerkMag-std() -0.164091969449153
784 2 WALKING fBodyBodyAccJerkMag-meanFreq() 0.20750092670339
785 2 WALKING fBodyBodyGyroMag-mean() -0.530704814745763
786 2 WALKING fBodyBodyGyroMag-std() -0.651792839661017
787 2 WALKING fBodyBodyGyroMag-meanFreq() 0.305283825254237
788 2 WALKING fBodyBodyGyroJerkMag-mean() -0.583249293389831
789 2 WALKING fBodyBodyGyroJerkMag-std() -0.558104554745763
790 2 WALKING fBodyBodyGyroJerkMag-meanFreq() 0.126344614439492
791 2 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.27761534806383
792 2 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.0226614158361702
793 2 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.116812942382979
794 2 WALKING_DOWNSTAIRS tBodyAcc-std()-X 0.0463666814446808
795 2 WALKING_DOWNSTAIRS tBodyAcc-std()-Y 0.262881788951064
796 2 WALKING_DOWNSTAIRS tBodyAcc-std()-Z -0.10283790806383
797 2 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.861831345531915
798 2 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.325780100638298
799 2 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.0438890162723404
800 2 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.940361759574468
801 2 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.940068525531915
802 2 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.931438313191489
803 2 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.110040615569574
804 2 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y -0.00327959081489362
805 2 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z -0.0209351677765957
806 2 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X 0.147249143238298
807 2 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.126828014557447
808 2 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.340122023191489
809 2 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.11594735287234
810 2 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.00482329231914894
